Human,V_title,Frame,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,Head & Neck_x_PCM,Head & Neck_y_PCM,Trunk_x_PCM,Trunk_y_PCM,R Upper Arm_x_PCM,R Upper Arm_y_PCM,L Upper Arm_x_PCM,L Upper Arm_y_PCM,R Forearm_x_PCM,R Forearm_y_PCM,L Forearm_x_PCM,L Forearm_y_PCM,R Hand_x_PCM,R Hand_y_PCM,L Hand_x_PCM,L Hand_y_PCM,R Thigh_x_PCM,R Thigh_y_PCM,L Thigh_x_PCM,L Thigh_y_PCM,R Shank_x_PCM,R Shank_y_PCM,L Shank_x_PCM,L Shank_y_PCM,R Foot_x_PCM,R Foot_y_PCM,L Foot_x_PCM,L Foot_y_PCM,TCM_x,TCM_y,Head & Neck_L,Trunk_L,R Upper Arm_L,L Upper Arm_L,R Forearm_L,L Forearm_L,R Hand_L,L Hand_L,R Thigh_L,L Thigh_L,R Shank_L,L Shank_L,R Foot_L,L Foot_L,Head & Neck_R,Trunk_R,R Upper Arm_R,L Upper Arm_R,R Forearm_R,L Forearm_R,R Hand_R,L Hand_R,R Thigh_R,L Thigh_R,R Shank_R,L Shank_R,R Foot_R,L Foot_R,D1,D2,D3
P4,1008,163,0.3421875,0.3888888888888889,0.3359375,0.44166666666666665,0.315625,0.4361111111111111,0.3015625,0.49166666666666664,0.2921875,0.55,0.35625,0.4444444444444444,0.36875,0.4888888888888889,0.3734375,0.4638888888888889,0.3203125,0.5611111111111111,0.3265625,0.6277777777777778,0.3296875,0.7083333333333334,0.3390625,0.5638888888888889,0.328125,0.6277777777777778,0.3296875,0.7083333333333334,0.3375,0.38055555555555554,0.3453125,0.38055555555555554,0.3296875,0.3888888888888889,0.3359375,0.44166666666666665,0.49206640625000003,0.7379486111111111,0.307508125,0.46817777777777775,0.36346500000000004,0.4700977777777778,0.297274375,0.5183483333333333,0.3708940625,0.4774538888888889,0.2921875,0.55,0.3734375,0.4638888888888889,0.322871875,0.5884111111111111,0.33458359375,0.5900513888888889,0.3279359375,0.6631819444444444,0.32881171875000004,0.6631819444444444,0.3296875,0.7083333333333334,0.3296875,0.7083333333333334,0,0,0.400800440921875,0.6428182985555556,0.1979968881260521,0.1767096869064557,0.16189632042662874,0.16804695610072073,0.14287059698358848,0.181009569303824,0.09504211399298178,0.08467005140634802,0.07565655247765718,0.07481346265096585,0.09669162398311196,0.09669162398311196,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2074182697257333e-06,84.8022257346172,nan
P4,1008,165,0.3453125,0.3888888888888889,0.3375,0.44166666666666665,0.3171875,0.44166666666666665,0.303125,0.5027777777777778,0.2921875,0.5555555555555556,0.3578125,0.4444444444444444,0.3625,0.5,0.3609375,0.5277777777777778,0.3234375,0.5611111111111111,0.33125,0.6333333333333333,0.334375,0.7166666666666667,0.3421875,0.5666666666666667,0.33125,0.6333333333333333,0.33125,0.7138888888888889,0.340625,0.38333333333333336,0.3484375,0.38333333333333336,0.3328125,0.3888888888888889,0.3375,0.44166666666666665,0.4954203125,0.7417083333333333,0.309070625,0.47694,0.36051812499999997,0.4765111111111111,0.29812218749999997,0.5269183333333334,0.3617853125,0.5127055555555555,0.2921875,0.5555555555555556,0.3609375,0.5277777777777778,0.32663671875,0.5906861111111111,0.33770859375,0.5939666666666666,0.3326234375,0.6699583333333333,0.33125,0.6687375,0.334375,0.7166666666666667,0.33125,0.7138888888888889,0,0,0.40348866553125007,0.6475978478055554,0.195035554182782,0.17640050687654477,0.16020499338647706,0.1411917142133647,0.14442898951127892,0.12715129126174604,0.09563036911800481,0.08487238322268739,0.07430929859014304,0.07526825155826262,0.09770977690095554,0.09804553496028276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.439827902301267,68.82685254455363,0.06909387472747006
P4,1008,167,0.3484375,0.39166666666666666,0.34375,0.44166666666666665,0.3234375,0.44166666666666665,0.3078125,0.5055555555555555,0.2984375,0.5555555555555556,0.3625,0.44166666666666665,0.371875,0.49444444444444446,0.3671875,0.5333333333333333,0.3296875,0.5638888888888889,0.3390625,0.6416666666666667,0.3359375,0.7222222222222222,0.346875,0.5694444444444444,0.3390625,0.6416666666666667,0.3328125,0.7111111111111111,0.3453125,0.38333333333333336,0.353125,0.3861111111111111,0.3390625,0.3888888888888889,0.34375,0.44166666666666665,0.5040140625,0.7427138888888889,0.31441874999999997,0.4785433333333333,0.36791125,0.47213,0.303524375,0.5284255555555556,0.3697309375,0.5122322222222222,0.2984375,0.5555555555555556,0.3671875,0.5333333333333333,0.3335265625,0.5957388888888889,0.34367578125,0.5990194444444444,0.33768906249999997,0.6770708333333334,0.336315625,0.6721875,0.3359375,0.7222222222222222,0.3328125,0.7111111111111111,0,0,0.41059708296875,0.6499365808333332,0.19653477305872352,0.18285858066789393,0.16195522237895857,0.14364028761447983,0.1465863226368968,0.12442149822706289,0.0942191856122143,0.08408932989254152,0.07779361868048976,0.07754249416755124,0.10391952309393428,0.09895839783630861,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.890785930105229,66.52557116145636,0.07246230042122807
P4,1008,169,0.35625,0.3861111111111111,0.3484375,0.4388888888888889,0.328125,0.4361111111111111,0.3125,0.5027777777777778,0.3046875,0.5555555555555556,0.3703125,0.44166666666666665,0.3765625,0.49722222222222223,0.3734375,0.5388888888888889,0.3359375,0.5722222222222222,0.340625,0.6444444444444445,0.3359375,0.725,0.35625,0.575,0.3515625,0.6416666666666667,0.3375,0.7166666666666667,0.3515625,0.38055555555555554,0.359375,0.38055555555555554,0.34375,0.3861111111111111,0.3484375,0.4388888888888889,0.51361796875,0.7443416666666667,0.31910625,0.4745911111111111,0.37392000000000003,0.47373333333333334,0.3089265625,0.5269183333333334,0.375133125,0.5162805555555555,0.3046875,0.5555555555555556,0.3734375,0.5388888888888889,0.33785703125,0.6017972222222222,0.35433046875,0.6023,0.33856484375,0.6798486111111112,0.34538203125,0.6746291666666667,0.3359375,0.725,0.3375,0.7166666666666667,0,0,0.41825401596875,0.6521251905555555,0.20334362262136557,0.18381827900160277,0.1662204836277034,0.14252430002010902,0.14907396806053552,0.12178251154710827,0.09485030072924346,0.08104794570453457,0.08437388349607834,0.0762676543343192,0.10993974100750632,0.1033770440362959,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8853761469909043,66.28086122351812,0.07321544762281706
P4,1008,171,0.3609375,0.38333333333333336,0.3515625,0.4361111111111111,0.33125,0.43333333333333335,0.315625,0.5,0.309375,0.5555555555555556,0.371875,0.4361111111111111,0.3796875,0.49166666666666664,0.378125,0.5333333333333333,0.3359375,0.5694444444444444,0.340625,0.6416666666666667,0.3390625,0.7222222222222222,0.3609375,0.5722222222222222,0.3546875,0.6416666666666667,0.3421875,0.7194444444444444,0.35625,0.38055555555555554,0.3625,0.37777777777777777,0.346875,0.3861111111111111,0.3515625,0.4361111111111111,0.51685078125,0.7393847222222222,0.32223124999999997,0.4718133333333333,0.376384375,0.46817777777777775,0.31276625,0.5254111111111112,0.3789728125,0.510725,0.309375,0.5555555555555556,0.378125,0.5333333333333333,0.33785703125,0.5990194444444444,0.358378125,0.6006597222222222,0.33993828125,0.6770708333333334,0.34919374999999997,0.6758500000000001,0.3390625,0.7222222222222222,0.3421875,0.7194444444444444,0,0,0.4211136333593748,0.6487109731388888,0.2026585816283298,0.1859917771856401,0.1641402188888888,0.14427743262821136,0.14547664420842946,0.12312604259541218,0.09695828906694642,0.07902320370477041,0.08598674002617744,0.07686999675682443,0.11016484115792022,0.10598376521899795,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.008847021863160049,66.70022510286634,0.07839657394013362
P4,1008,173,0.3671875,0.38333333333333336,0.3578125,0.43333333333333335,0.3390625,0.4305555555555556,0.3234375,0.5,0.321875,0.55,0.378125,0.4361111111111111,0.3859375,0.49444444444444446,0.3828125,0.5277777777777778,0.3390625,0.5583333333333333,0.340625,0.6361111111111111,0.3359375,0.725,0.36875,0.5638888888888889,0.3703125,0.6388888888888888,0.3578125,0.7194444444444444,0.3625,0.37777777777777777,0.36875,0.37777777777777777,0.353125,0.38333333333333336,0.3578125,0.43333333333333335,0.5261046875,0.7312194444444444,0.33004374999999997,0.4706388888888889,0.38263437499999997,0.4697811111111111,0.3227228125,0.5228700000000001,0.384508125,0.5096911111111111,0.321875,0.55,0.3828125,0.5277777777777778,0.33970234375,0.5901833333333333,0.36938984375,0.5946013888888889,0.33856484375,0.6751777777777778,0.36481874999999997,0.6742930555555555,0.3359375,0.725,0.3578125,0.7194444444444444,0,0,0.42891493517187496,0.6426351129722223,0.19838904293386628,0.1789424382566181,0.160063891002336,0.1401644477764889,0.14155851043641132,0.12376446168729502,0.10348949538717911,0.07648839884646805,0.0960320990741528,0.07148808489669387,0.12421263247447414,0.10466723311801251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.673140363675406,68.10171332000682,0.09236911084787061
P4,1008,175,0.3734375,0.3861111111111111,0.3625,0.4388888888888889,0.34375,0.4361111111111111,0.33125,0.49444444444444446,0.3359375,0.5583333333333333,0.3828125,0.4444444444444444,0.3921875,0.49444444444444446,0.3875,0.5333333333333333,0.346875,0.5666666666666667,0.3421875,0.6444444444444445,0.3390625,0.7277777777777777,0.375,0.5666666666666667,0.3765625,0.6444444444444445,0.378125,0.7388888888888889,0.36875,0.37777777777777777,0.3765625,0.38055555555555554,0.3609375,0.38333333333333336,0.3625,0.4388888888888889,0.53481953125,0.7409416666666666,0.336535,0.4697811111111111,0.38822375000000003,0.4733044444444444,0.3333940625,0.5236672222222223,0.39004343750000003,0.5122322222222222,0.3359375,0.5583333333333333,0.3875,0.5333333333333333,0.34495546875,0.5985166666666667,0.37563984375000004,0.5985166666666667,0.34081406249999996,0.6810694444444445,0.37724921875,0.6859527777777779,0.3390625,0.7277777777777777,0.378125,0.7388888888888889,0,0,0.436317591734375,0.650255809,0.20622240952746793,0.18337067113048436,0.16315000206084648,0.145574063133202,0.13610989805774767,0.12670446945063296,0.10499512543733157,0.07974163247541553,0.10035140370480254,0.06901699984020523,0.12437125275337724,0.10602924400067096,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.15452804516665,68.97406575821773,0.09591868701628153
P4,1008,177,0.3765625,0.3888888888888889,0.3671875,0.44166666666666665,0.3484375,0.4388888888888889,0.3359375,0.49444444444444446,0.3390625,0.5583333333333333,0.3859375,0.4444444444444444,0.3984375,0.49166666666666664,nan,nan,0.3484375,0.5722222222222222,0.34375,0.6361111111111111,0.3375,0.725,0.378125,0.5777777777777777,0.378125,0.6472222222222223,0.384375,0.7333333333333333,0.371875,0.38333333333333336,0.3796875,0.38333333333333336,0.3625,0.3861111111111111,0.3671875,0.44166666666666665,0.5397226562499999,0.747311111111111,0.3412225,0.47095555555555557,0.3931525,0.47170111111111107,0.337366875,0.5236672222222223,nan,nan,0.3390625,0.5583333333333333,nan,nan,0.34651796875,0.5983847222222222,0.378125,0.6062152777777777,0.341003125,0.6751777777777778,0.380871875,0.6850680555555555,0.3375,0.725,0.384375,0.7333333333333333,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan
P4,1008,179,0.3828125,0.39444444444444443,0.3734375,0.4444444444444444,0.3546875,0.44166666666666665,0.3453125,0.5055555555555555,0.353125,0.5638888888888889,0.3921875,0.44722222222222224,0.4046875,0.5027777777777778,nan,nan,0.359375,0.5694444444444444,0.35,0.6388888888888888,0.3390625,0.7194444444444444,0.3859375,0.5777777777777777,0.384375,0.6638888888888889,0.384375,0.7472222222222222,0.378125,0.3861111111111111,0.3875,0.3888888888888889,0.3703125,0.39166666666666666,0.3734375,0.4444444444444444,0.5514546875,0.7484847222222222,0.34927625,0.4785433333333333,0.3994025,0.4792888888888889,0.3488859375,0.5322372222222223,nan,nan,0.353125,0.5638888888888889,nan,nan,0.3555359375,0.5978819444444444,0.38529765625,0.6130402777777777,0.34519296875,0.6742930555555555,0.384375,0.7005138888888889,0.3390625,0.7194444444444444,0.384375,0.7472222222222222,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan
P4,1008,181,0.390625,0.39166666666666666,0.3796875,0.4444444444444444,0.3609375,0.4444444444444444,0.3546875,0.5055555555555555,0.3625,0.5638888888888889,0.4015625,0.44722222222222224,0.4140625,0.5027777777777778,0.409375,0.48055555555555557,0.3703125,0.575,0.3609375,0.65,0.3421875,0.7111111111111111,0.3953125,0.5777777777777777,0.3921875,0.6638888888888889,0.384375,0.75,0.3859375,0.3861111111111111,0.39375,0.3861111111111111,0.378125,0.39166666666666666,0.3796875,0.4444444444444444,0.5644125,0.7524597222222221,0.35733,0.47971777777777774,0.4087775,0.4792888888888889,0.3582609375,0.5322372222222223,0.4119184375,0.49261333333333335,0.3625,0.5638888888888889,0.409375,0.48055555555555557,0.3664734375,0.6057125,0.3940328125,0.6130402777777777,0.352696875,0.6768583333333333,0.38875390625,0.7017347222222222,0.3421875,0.7111111111111111,0.384375,0.75,0,0,0.459337251703125,0.6591119053611111,0.2063679539352222,0.18679562560576934,0.16221469265908775,0.17311937623420315,0.13581191473314663,0.1854146613704815,0.10712228750952241,0.07992036441240753,0.10810691767485406,0.08245430960556883,0.12817168846018487,0.11781334783245187,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.550054888706793,83.33336489160646,0.09306775533581714
P4,1008,183,0.3953125,0.39166666666666666,0.3859375,0.4444444444444444,0.3640625,0.44166666666666665,0.3578125,0.5055555555555555,0.36875,0.5638888888888889,0.40625,0.45,0.4171875,0.5083333333333333,0.4140625,0.4861111111111111,0.3703125,0.5722222222222222,0.365625,0.6527777777777778,0.346875,0.7083333333333334,0.3984375,0.575,0.39375,0.6694444444444444,0.384375,0.75,0.390625,0.38333333333333336,0.3984375,0.3861111111111111,0.3828125,0.3888888888888889,0.3859375,0.4444444444444444,0.56819765625,0.7498736111111111,0.36045499999999997,0.4785433333333333,0.412563125,0.48367,0.3628153125,0.5322372222222223,0.415758125,0.4981688888888889,0.36875,0.5638888888888889,0.4140625,0.4861111111111111,0.36839296875,0.6052097222222222,0.39651796875,0.613675,0.357384375,0.6771944444444444,0.3896296875,0.7048486111111111,0.346875,0.7083333333333334,0.384375,0.75,0,0,0.4627348236875001,0.6583287838055555,0.20684286435612412,0.18172201327749227,0.1608819151380057,0.166907166291007,0.1332367848435315,0.17896346521408094,0.10826827927210378,0.07986634013129197,0.10702630606537494,0.08665134314903405,0.12619014905441153,0.12059798442306024,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.131643973971897,82.94243551291682,0.0859573611272353
P4,1008,185,0.4015625,0.3861111111111111,0.3921875,0.44166666666666665,0.3703125,0.4361111111111111,0.3609375,0.5,0.3734375,0.5638888888888889,0.4140625,0.44722222222222224,0.4296875,0.5055555555555555,0.4203125,0.4861111111111111,0.38125,0.5805555555555556,0.378125,0.6527777777777778,0.3578125,0.7194444444444444,0.403125,0.5861111111111111,0.3953125,0.6666666666666666,0.384375,0.75,0.3984375,0.38055555555555554,0.40625,0.38055555555555554,0.3890625,0.3861111111111111,0.3921875,0.44166666666666665,0.57970078125,0.7519083333333333,0.36490125,0.4729877777777778,0.42308125,0.4808922222222222,0.366655,0.5292227777777778,0.42539937499999997,0.49666166666666667,0.3734375,0.5638888888888889,0.4203125,0.4861111111111111,0.37997031249999996,0.6101305555555556,0.39992578125,0.6190986111111111,0.36919765625,0.6820777777777778,0.39050546875000003,0.7032916666666666,0.3578125,0.7194444444444444,0.384375,0.75,0,0,0.47167965459374994,0.6604822401666667,0.21576793347039552,0.18604940062882142,0.1681048022489441,0.17023232531204105,0.13777444048260346,0.1817797436987065,0.1046226341211368,0.08283250022568879,0.10473264643482126,0.09177088560461072,0.1282274168365383,0.12504212106051435,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.341243288215544,82.7281574332673,0.0869539170759906
P4,1008,187,0.4109375,0.3861111111111111,0.3984375,0.4388888888888889,0.375,0.4361111111111111,0.3671875,0.5083333333333333,0.375,0.5694444444444444,0.421875,0.44166666666666665,0.4390625,0.49722222222222223,0.425,0.4888888888888889,0.3875,0.5833333333333334,0.390625,0.6527777777777778,0.378125,0.75,0.4078125,0.5861111111111111,0.396875,0.6527777777777778,0.38125,0.7527777777777778,0.40625,0.37777777777777777,0.4140625,0.37777777777777777,0.3953125,0.38055555555555554,0.3984375,0.4388888888888889,0.58829453125,0.751525,0.370490625,0.47779777777777777,0.431795625,0.47373333333333334,0.3707609375,0.5362855555555556,0.4326303125,0.4934105555555556,0.375,0.5694444444444444,0.425,0.4888888888888889,0.3887796875,0.6117708333333334,0.40333359375,0.6134111111111111,0.38513125,0.6955069444444445,0.3900078125,0.6967277777777778,0.378125,0.75,0.38125,0.7527777777777778,0,0,0.4790914609375001,0.6603526396944444,0.2124156754473102,0.19251924995628134,0.16470623447510682,0.17328675013043335,0.13820033358756853,0.17979350373876896,0.10254954086067293,0.08912217202547745,0.1003212160107492,0.0962239423923053,0.1350217591501379,0.13459330454412513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.767768797457652,81.76457994487524,0.09613488635848415
P4,1008,189,0.4140625,0.3861111111111111,0.4015625,0.44166666666666665,0.378125,0.4361111111111111,0.3671875,0.5083333333333333,0.3734375,0.5666666666666667,0.425,0.44166666666666665,0.4421875,0.49444444444444446,0.428125,0.49444444444444446,0.3875,0.5805555555555556,0.39375,0.6527777777777778,0.3828125,0.7527777777777778,0.4078125,0.5833333333333334,0.4,0.6527777777777778,0.384375,0.75,0.409375,0.37777777777777777,0.4171875,0.38055555555555554,0.3984375,0.38333333333333336,0.4015625,0.44166666666666665,0.59096171875,0.7497291666666667,0.371811875,0.47779777777777777,0.434920625,0.47213,0.37004624999999997,0.535015,0.4357553125,0.49444444444444446,0.3734375,0.5666666666666667,0.428125,0.49444444444444446,0.390059375,0.6101305555555556,0.40461328125,0.6117708333333334,0.38894296875,0.6967277777777778,0.39313281250000004,0.6955069444444445,0.3828125,0.7527777777777778,0.384375,0.75,0,0,0.48140636598437503,0.65927008175,0.21199799424313168,0.19282721361950728,0.16685442988651109,0.17103072647163672,0.14224158501313205,0.1732235396080552,0.10372543466534127,0.09029593824291937,0.09976251209663493,0.09542185526751633,0.13588391967472893,0.1328420266724556,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.40554425470885364,80.52961349936167,0.09475511499536823
P4,1008,191,0.421875,0.3861111111111111,0.409375,0.44722222222222224,0.3859375,0.4444444444444444,0.371875,0.5222222222222223,0.371875,0.575,0.4328125,0.44722222222222224,0.4484375,0.4888888888888889,0.4375,0.5083333333333333,0.3921875,0.5833333333333334,0.3984375,0.6666666666666666,0.4,0.7611111111111111,0.4140625,0.5833333333333334,0.4015625,0.6666666666666666,0.3953125,0.7555555555555555,0.4171875,0.38055555555555554,0.425,0.38055555555555554,0.4078125,0.3861111111111111,0.409375,0.44722222222222224,0.600996875,0.7572486111111111,0.377820625,0.48933777777777776,0.44183125,0.4712722222222222,0.371875,0.5463627777777778,0.4434346875,0.49778277777777774,0.371875,0.575,0.4375,0.5083333333333333,0.394746875,0.6174583333333333,0.40894375,0.6174583333333333,0.39912421875000004,0.708175,0.398815625,0.7057333333333333,0.4,0.7611111111111111,0.3953125,0.7555555555555555,0,0,0.489210806109375,0.6665582551111111,0.2093200182348403,0.20095137963846282,0.16797215295019796,0.1748731391152858,0.1488307947782587,0.16646060597049764,0.10646237175274954,0.09409358434584927,0.09923480577501605,0.09851890946165583,0.129995424936577,0.12937314781904552,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.200104568761297,78.34252129226321,0.09236885190449189
P4,1008,193,0.428125,0.39444444444444443,0.4171875,0.45555555555555555,0.39375,0.45,0.378125,0.5222222222222223,0.3734375,0.5861111111111111,0.4390625,0.45555555555555555,0.453125,0.5,0.45,0.5305555555555556,0.4,0.6,0.403125,0.6777777777777778,0.3828125,0.7444444444444445,0.41875,0.6,0.40625,0.675,0.4140625,0.7694444444444445,0.425,0.3888888888888889,0.4328125,0.3888888888888889,0.4140625,0.39444444444444443,0.4171875,0.45555555555555555,0.61159765625,0.7735555555555556,0.38473124999999997,0.4916866666666667,0.447179375,0.4812088888888889,0.3759809375,0.5514450000000001,0.451695625,0.5139761111111111,0.3734375,0.5861111111111111,0.45,0.5305555555555556,0.40127968750000004,0.63185,0.41363125,0.6307125,0.39419765625000003,0.7070777777777778,0.40968359375,0.7165083333333334,0.3828125,0.7444444444444445,0.4140625,0.7694444444444445,0,0,0.49684589528124984,0.6794001646111111,0.21864594896105302,0.20431971272799326,0.17601381244129627,0.1714749672192439,0.15470125897619277,0.15604247995210466,0.10674229819632314,0.09641144057926047,0.1063142099948085,0.09473269231971312,0.1312797531167954,0.12231542365946868,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.70541604968509,74.40526718397948,0.09787778771020919
P4,1008,195,0.4359375,0.3972222222222222,0.425,0.4583333333333333,0.4,0.45555555555555555,0.3828125,0.5333333333333333,0.378125,0.5833333333333334,0.446875,0.46111111111111114,0.45625,0.5083333333333333,0.4609375,0.5638888888888889,0.4078125,0.5972222222222222,0.415625,0.6861111111111111,0.41875,0.7833333333333333,0.428125,0.6027777777777777,0.4171875,0.6833333333333333,0.41875,0.7833333333333333,0.43125,0.3888888888888889,0.4390625,0.3888888888888889,0.421875,0.3972222222222222,0.425,0.4583333333333333,0.6227640625,0.777698611111111,0.390079375,0.5004488888888888,0.45228625,0.4883677777777778,0.3806684375,0.5562033333333334,0.4583940625,0.5337444444444445,0.378125,0.5833333333333334,0.4609375,0.5638888888888889,0.41101171875000003,0.6336222222222222,0.42364609375,0.6357652777777778,0.41699843750000004,0.7288402777777778,0.41787421875,0.7272833333333333,0.41875,0.7833333333333333,0.41875,0.7833333333333333,0,0,0.5074987460156251,0.6855070466388888,0.21916621646487602,0.20472496438726967,0.18112254810700382,0.15950911374588875,0.16485458394828245,0.13022644095970462,0.10955264230179843,0.09749620947202013,0.10033979650347956,0.09888282974087656,0.13208452705661466,0.13208452705661466,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2074182697257333e-06,69.92290254118024,nan
P4,1008,197,0.440625,0.3972222222222222,0.428125,0.46111111111111114,0.403125,0.4583333333333333,0.3828125,0.5416666666666666,0.3796875,0.5944444444444444,0.4515625,0.46111111111111114,0.459375,0.5194444444444445,0.465625,0.575,0.4109375,0.5972222222222222,0.421875,0.6888888888888889,0.41875,0.7833333333333333,0.43125,0.6027777777777777,0.4234375,0.6888888888888889,0.4203125,0.7833333333333333,0.4359375,0.3888888888888889,0.44375,0.39166666666666666,0.425,0.3972222222222222,0.428125,0.46111111111111114,0.62789609375,0.7792791666666666,0.391400625,0.5064333333333333,0.45607187499999996,0.4947811111111111,0.381383125,0.5658072222222222,0.46223375,0.5448555555555555,0.3796875,0.5944444444444444,0.465625,0.575,0.41541640625,0.6347597222222222,0.42805078125,0.6380402777777777,0.4205015625,0.7303972222222223,0.4220640625,0.7303972222222223,0.41875,0.7833333333333333,0.4203125,0.7833333333333333,0,0,0.5117982232812499,0.6878793092777777,0.2177572590255607,0.20097845662651614,0.17863284215901398,0.15136852757572364,0.16181259892949698,0.1219578001245036,0.11005064826341589,0.09745544165225233,0.10071173313451606,0.09929749509562953,0.13330207261778013,0.13221614225461284,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.48486484888563686,67.86413742896723,0.0930482232812499
P4,1008,199,0.4484375,0.3888888888888889,0.4375,0.45555555555555555,0.4125,0.45555555555555555,0.39375,0.5333333333333333,0.3921875,0.5861111111111111,0.4609375,0.45555555555555555,0.4640625,0.5222222222222223,0.46875,0.5805555555555556,0.4203125,0.6083333333333333,0.425,0.6972222222222222,0.41875,0.7861111111111111,0.4453125,0.6055555555555555,0.4390625,0.6888888888888889,0.4203125,0.7416666666666667,0.44375,0.38333333333333336,0.4515625,0.38333333333333336,0.4328125,0.3888888888888889,0.4375,0.45555555555555555,0.64296875,0.7815055555555555,0.40167749999999997,0.5004488888888888,0.46274125,0.49403555555555556,0.3930353125,0.5574738888888889,0.4662065625,0.548903888888889,0.3921875,0.5861111111111111,0.46875,0.5805555555555556,0.42223203125,0.6447333333333333,0.442753125,0.6396805555555556,0.422253125,0.7362888888888889,0.430821875,0.7120847222222222,0.41875,0.7861111111111111,0.4203125,0.7416666666666667,0,0,0.523309105875,0.6887665246944443,0.22418246921453333,0.20393287009961297,0.18495679889391037,0.15107037219246922,0.16652630262275092,0.12118708625863149,0.11025197030526054,0.09433291271362981,0.11167222738549541,0.09538147729444128,0.14285858436233842,0.11578741659805428,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.76804053143509,62.523947635017514,0.09735382186360486
P4,1008,201,0.4578125,0.3861111111111111,0.446875,0.44722222222222224,0.421875,0.44722222222222224,0.4015625,0.5305555555555556,0.4,0.5888888888888889,0.4703125,0.45,0.46875,0.5305555555555556,0.4734375,0.5833333333333334,0.421875,0.6,0.425,0.6861111111111111,0.4203125,0.7833333333333333,0.4546875,0.5972222222222222,0.4546875,0.6833333333333333,0.434375,0.7666666666666667,0.4515625,0.37777777777777777,0.4609375,0.37777777777777777,0.440625,0.3861111111111111,0.446875,0.44722222222222224,0.6536640625,0.7697958333333333,0.410150625,0.4953222222222222,0.469410625,0.4964966666666667,0.4008478125,0.5572372222222223,0.4708940625,0.5546961111111112,0.4,0.5888888888888889,0.4734375,0.5833333333333334,0.4231546875,0.6352625,0.4546875,0.6324847222222222,0.42293984375,0.7288402777777778,0.44576015625000004,0.7199583333333334,0.4203125,0.7833333333333333,0.434375,0.7666666666666667,0,0,0.5320082060625,0.6811136453611111,0.22218848524254672,0.19494072426545764,0.1804117985309024,0.14041485501622597,0.16103282949200184,0.11398033615018575,0.11811611250952288,0.09134146786455472,0.11905351359521647,0.09459194405507683,0.15140936352134526,0.12981356778299963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.2364691118068372,64.64296775244088,0.10626305732605948
